LSOA GVA Estimates (millions),Urban_rura,RUC21NM,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees
69.744,Urban,Urban: Nearer to a major town or city,0.9285714285714286,0.0625,0.008928571,0.0,215.99657827202736,505,0.7356141554749535,0.8651892890120036,0.297029703,0.2673267326732673,0.0198019801980198,0.0198019801980198,0.6039603960396039,0.04950495,0.0,1.0,0.4384088964927288,0.1388888888888889,1025,3.122326775021386,8.297690333618478,10.051325919589392,10.008554319931566,32.292557741659536,10.650128314798971,2.2241231822070144,8,6,8,6,5,0.0,91.91560847,0.0,2.5359341093063543,304.8617987882496,2338,1650,0.7057313943541489,E01016679,Wokingham 012D,E02003450,Wokingham 012,2.365992072893865,520,35,5,0,560,125,900
24.853,Urban,Urban: Nearer to a major town or city,0.9285714285714286,0.0625,0.008928571,0.0,353.64145658263305,505,0.7356141554749535,0.8651892890120036,0.297029703,0.2673267326732673,0.0198019801980198,0.0198019801980198,0.6039603960396039,0.04950495,0.0,1.0,0.2626050420168067,0.6666666666666666,375,2.871148459383753,8.893557422969188,10.57422969187675,11.204481792717088,25.140056022408963,13.30532212885154,2.5910364145658265,6,5,5,4,4,0.0,107.2798077,0.0,3.0214549051034187,13.146443095236824,1428,984,0.6890756302521008,E01016680,Wokingham 012E,E02003450,Wokingham 012,0.992899147669826,520,35,5,0,560,150,225
1391.787,Urban,Urban: Nearer to a major town or city,0.8378378378378378,0.1216216216216216,0.040540541,0.0,209.59902794653703,345,0.8070934256055363,0.8924751360480391,0.1884057971014492,0.3333333333333333,0.0289855072463768,0.0289855072463768,0.4492753623188406,0.072463768,0.0,1.0,0.1366950182260024,1.25,225,4.6172539489671935,6.014580801944107,10.571081409477522,14.155528554070472,34.02187120291616,10.328068043742404,1.4580801944106925,10,9,8,9,9,0.0,109.4388489,0.0,10.79509534719215,466.9300382591677,1646,1001,0.6081409477521263,E01016684,Wokingham 003D,E02003441,Wokingham 003,1.1116159342790104,310,45,15,0,370,125,100
1391.787,Urban,Urban: Nearer to a major town or city,0.8378378378378378,0.1216216216216216,0.040540541,0.0,215.75984990619136,345,0.8070934256055363,0.8924751360480391,0.1884057971014492,0.3333333333333333,0.0289855072463768,0.0289855072463768,0.4492753623188406,0.072463768,0.0,1.0,2.8767979987492183,0.15,4600,3.627267041901188,6.003752345,9.881175734834272,9.568480300187618,43.71482176360225,9.568480300187618,1.938711694809256,10,9,9,10,10,0.0,51.60115702,0.7,1.081446612850676,398.5850321920792,1599,940,0.5878674171357098,E01016685,Wokingham 003E,E02003441,Wokingham 003,12.020935518705087,310,45,15,0,370,600,4000
8.077,Urban,Urban: Nearer to a major town or city,0.9444444444444444,0.037037037037037,0.0185185185185185,0.0,220.72072072072072,245,0.6958861976163014,0.8559670781893004,0.2448979591836734,0.3673469387755102,0.020408163,0.020408163,0.5102040816326531,0.0612244897959183,0.0,1.0,0.040540541,0.5,45,3.693693693693693,8.288288288288289,11.081081081081082,13.603603603603604,31.71171171171171,9.72972973,1.891891891891892,10,9,9,7,7,0.0,122.6665049,0.0,1.5042214776524647,194.13338538171703,1110,712,0.6414414414414414,E01016686,Wokingham 007C,E02003445,Wokingham 007,0.6647957198168926,255,10,5,0,270,15,30
9.364,Urban,Urban: Nearer to a major town or city,0.9444444444444444,0.037037037037037,0.0185185185185185,0.0,190.0698215671063,245,0.6958861976163014,0.8559670781893004,0.2448979591836734,0.3673469387755102,0.020408163,0.020408163,0.5102040816326531,0.0612244897959183,0.0,1.0,0.073700543,0.2666666666666666,95,5.197827773467805,8.223429014740109,10.78355314197052,11.55934833204034,27.61830876648565,11.249030256012412,2.7152831652443754,10,9,10,8,7,0.0,105.084058,0.0,3.659192781284861,1006.6655664887622,1289,772,0.5989138867339022,E01016687,Wokingham 007D,E02003445,Wokingham 007,0.5465686339973963,255,10,5,0,270,20,75
24.606,Urban,Urban: Nearer to a major town or city,0.9444444444444444,0.037037037037037,0.0185185185185185,0.0,110.16187050359711,245,0.6958861976163014,0.8559670781893004,0.2448979591836734,0.3673469387755102,0.020408163,0.020408163,0.5102040816326531,0.0612244897959183,0.0,1.0,0.112410071942446,0.6666666666666666,250,2.877697841726619,6.789568345,7.553956834532374,9.532374100719425,34.577338129496404,7.464028776978417,2.158273381294964,10,9,10,8,9,0.0,89.75007452,0.2,2.5657236775878363,475.6279409940785,2224,1351,0.6074640287769785,E01016688,Wokingham 007E,E02003445,Wokingham 007,1.9487679221562733,255,10,5,0,270,100,150
18.1,Urban,Urban: Nearer to a major town or city,0.9444444444444444,0.037037037037037,0.0185185185185185,0.0,182.02080237741453,245,0.6958861976163014,0.8559670781893004,0.2448979591836734,0.3673469387755102,0.020408163,0.020408163,0.5102040816326531,0.0612244897959183,0.0,1.0,0.1857355126300148,1.0,250,6.686478454680535,9.435364041604757,11.961367013372955,11.88707280832095,28.454680534918275,14.784546805349184,1.9316493313521543,10,10,10,7,6,0.0,109.6010267,0.0,11.806613871150187,755.2159420614448,1346,746,0.5542347696879644,E01016689,Wokingham 007F,E02003445,Wokingham 007,0.9316811848042924,255,10,5,0,270,125,125
783.651,Urban,Urban: Nearer to a major town or city,0.8867924528301887,0.094339623,0.0125786163522012,0.006289308,329.9825174825175,755,0.8179555555555555,0.896953125,0.1788079470198675,0.2847682119205298,0.099337748,0.0397350993377483,0.5231788079470199,0.0397350993377483,0.0,1.0,0.3715034965034965,0.4166666666666667,850,4.064685314685314,6.949300699300699,9.833916083916083,13.024475524475523,29.72027972027972,10.008741258741258,1.6608391608391608,7,7,8,7,9,0.0,81.05528846,0.0,0.5536365120436002,223.0526076,2288,1417,0.6193181818181818,E01016690,Wokingham 017C,E02003455,Wokingham 017,14.449914024763563,705,75,10,5,795,250,600
29.515,Rural,Smaller rural: Nearer to a major town or city,0.8867924528301887,0.094339623,0.0125786163522012,0.006289308,529.8245614035087,755,0.8179555555555555,0.896953125,0.1788079470198675,0.2847682119205298,0.099337748,0.0397350993377483,0.5231788079470199,0.0397350993377483,0.0,1.0,0.2982456140350877,0.4166666666666667,425,2.8771929824561404,4.982456140350877,9.614035087719298,11.087719298245617,34.24561403508772,8.140350877192983,2.8771929824561404,8,8,10,9,10,0.006578947,93.13856209,0.7,0.085552971,2781.3425110254657,1425,849,0.5957894736842105,E01016691,Wokingham 017D,E02003455,Wokingham 017,23.37732960141649,705,75,10,5,795,125,300
13.312,Rural,Larger rural: Nearer to a major town or city,0.8823529411764706,0.1058823529411764,0.0117647058823529,0.0,249.0421455938697,390,0.769375,0.8877508650519031,0.1666666666666666,0.2564102564102564,0.025641026,0.025641026,0.5769230769230769,0.064102564,0.0,1.0,0.070242656,0.4666666666666667,110,3.4482758620689653,6.130268199233716,10.217113665389528,11.430395913154534,36.90932311621967,10.53639846743295,1.1494252873563218,10,8,10,10,9,0.0,106.6283662,0.0,0.9272779725377176,7.286720696409698,1566,971,0.620051086,E01016692,Wokingham 002C,E02003440,Wokingham 002,1.0784252722657277,375,45,5,0,425,35,75
19.118,Rural,Larger rural: Nearer to a major town or city,0.8823529411764706,0.1058823529411764,0.0117647058823529,0.0,292.57314328582146,390,0.769375,0.8877508650519031,0.1666666666666666,0.2564102564102564,0.025641026,0.025641026,0.5769230769230769,0.064102564,0.0,1.0,0.1312828207051763,1.3333333333333333,175,3.225806451612903,6.151537884471118,9.902475618904726,12.603150787696924,46.28657164291073,4.726181545386346,0.6001500375093773,10,10,10,10,10,0.0,106.0202729,0.0,0.972103025732448,613.1388299505206,1333,919,0.6894223555888972,E01016693,Wokingham 002D,E02003440,Wokingham 002,1.0286975490550834,375,45,5,0,425,100,75
50.027,Rural,Larger rural: Nearer to a major town or city,0.8823529411764706,0.1058823529411764,0.0117647058823529,0.0,247.30500951173116,390,0.769375,0.8877508650519031,0.1666666666666666,0.2564102564102564,0.025641026,0.025641026,0.5769230769230769,0.064102564,0.0,1.0,1.173113506658212,0.48,1850,4.058338617628408,4.438807863031072,9.701965757767914,9.955611921,42.61255548509829,9.321496512,1.141407736,10,9,10,10,10,0.0,89.5251506,0.0,0.5980730954726756,299.7150156640223,1577,943,0.5979708306911858,E01016694,Wokingham 002E,E02003440,Wokingham 002,3.344072849,375,45,5,0,425,600,1250
28.441,Rural,Larger rural: Nearer to a major town or city,0.8823529411764706,0.1058823529411764,0.0117647058823529,0.0,249.6798975672215,390,0.769375,0.8877508650519031,0.1666666666666666,0.2564102564102564,0.025641026,0.025641026,0.5769230769230769,0.064102564,0.0,1.0,0.1280409731113956,1.0,200,3.3930857874519846,5.569782330345711,8.450704225352112,10.947503201024327,42.38156209987197,6.850192061459667,1.2163892445582587,10,10,10,10,10,0.0,117.229249,0.0,0.8808764914826741,251.99702801692823,1562,898,0.5749039692701664,E01016695,Wokingham 002F,E02003440,Wokingham 002,1.1352329295527226,375,45,5,0,425,100,100
146.873,Urban,Urban: Nearer to a major town or city,0.8041958041958042,0.1678321678321678,0.020979021,0.006993007,282.45787908820614,570,0.7912946428571428,0.9038881174370164,0.1228070175438596,0.2894736842105263,0.026315789,0.026315789,0.5350877192982456,0.078947368,0.00862069,0.9913793103448276,1.4866204162537169,0.7142857142857143,3000,2.576808721506442,5.797819623389495,8.126858275520316,11.645193260654112,38.156590683845394,7.581764122893954,2.4281466798810705,8,7,10,9,9,0.0,83.62337514,0.0,1.544297721293485,106.0892701105646,2018,1457,0.722001982,E01016696,Wokingham 013E,E02003451,Wokingham 013,0.6475435314133677,575,120,15,5,715,1250,1750
58.482,Urban,Urban: Nearer to a major town or city,0.7913043478260869,0.1478260869565217,0.052173913,0.008695652,299.19447640966627,520,0.8117913832199546,0.8855954631379962,0.2019230769230769,0.2692307692307692,0.067307692,0.0576923076923076,0.5576923076923077,0.0576923076923076,0.0,1.0,0.5466052934407365,1.1111111111111112,950,2.243958573072497,5.350978135788263,10.586881472957424,12.600690448791717,43.49827387802072,7.364787111622554,2.359033372,10,9,9,10,10,0.0,78.17233385,0.0,0.2287644153908959,485.82855716569617,1738,1141,0.6565017261219793,E01016699,Wokingham 016E,E02003454,Wokingham 016,4.371309227841547,455,85,30,5,575,500,450
171.759,Urban,Urban: Nearer to a major town or city,0.8521739130434782,0.1130434782608695,0.026086957,0.008695652,263.1578947368421,520,0.7987312572087658,0.9054741953167827,0.173076923076923,0.3365384615384615,0.0384615384615384,0.0384615384615384,0.5,0.0576923076923076,0.0,1.0,0.9362348178137652,0.2333333333333333,1850,3.5931174089068825,5.921052631578947,10.475708502024291,12.34817813765182,39.06882591093117,7.085020243,1.771255060728745,10,10,10,10,10,0.0,118.5118343,0.0,1.4501620546873906,42.37325396735215,1976,1252,0.6336032388663968,E01016700,Wokingham 010D,E02003448,Wokingham 010,4.8270467272080015,490,65,15,5,575,350,1500
25.761,Urban,Urban: Nearer to a major town or city,0.8287671232876712,0.1232876712328767,0.034246575,0.01369863,313.12625250501003,625,0.791509196,0.8755611087972603,0.272,0.256,0.024,0.016,0.632,0.04,0.007936508,0.992063492063492,0.2630260521042084,0.5,525,2.9559118236472943,5.861723446893788,10.92184368737475,12.224448897795591,39.77955911823648,7.214428857715431,0.9519038076152304,10,10,10,10,9,0.0,113.072265,0.0,0.7785537111147482,409.1138361569767,1996,1264,0.6332665330661322,E01016701,Wokingham 009B,E02003447,Wokingham 009,2.568865797500806,605,90,25,10,730,175,350
747.377,Urban,Urban: Nearer to a major town or city,0.8287671232876712,0.1232876712328767,0.034246575,0.01369863,315.33804238143284,625,0.791509196,0.8755611087972603,0.272,0.256,0.024,0.016,0.632,0.04,0.007936508,0.992063492063492,5.549949545913219,0.375,11000,4.692230070635722,6.861755802219979,9.031281533804238,11.200807265388496,32.08879919273461,8.123107971745712,1.6649848637739657,10,8,9,8,8,0.0,110.815,1.3,3.7541527749425554,10.135439851134509,1982,1237,0.624117053,E01016702,Wokingham 009C,E02003447,Wokingham 009,3.196460218693049,605,90,25,10,730,3000,8000
35.179,Urban,Urban: Nearer to a major town or city,0.8287671232876712,0.1232876712328767,0.034246575,0.01369863,204.9852410626435,625,0.791509196,0.8755611087972603,0.272,0.256,0.024,0.016,0.632,0.04,0.007936508,0.992063492063492,0.2951787471302066,1.0,900,2.197441784191538,4.788455231223352,9.019350606756314,12.266316825188586,30.928173171531647,6.8875041,1.541489012791079,10,9,10,9,9,0.0,113.0339597,0.0,0.239797250194703,169.29136625437266,3049,2026,0.6644801574286652,E01016703,Wokingham 009D,E02003447,Wokingham 009,4.170189604710026,605,90,25,10,730,450,450
32.96,Urban,Urban: Nearer to a major town or city,0.8287671232876712,0.1232876712328767,0.034246575,0.01369863,250.90325170614213,625,0.791509196,0.8755611087972603,0.272,0.256,0.024,0.016,0.632,0.04,0.007936508,0.992063492063492,0.1605780810919309,0.7777777777777778,400,2.6896828582898435,7.226013649136894,9.433962264150944,11.963067041348856,28.98434363709353,9.514251305,1.4452027298273784,6,5,5,5,7,0.0,113.7778761,0.0,2.8583801171356185,77.63628174569251,2491,1632,0.6551585708550783,E01016704,Wokingham 009E,E02003447,Wokingham 009,1.0495455037681618,605,90,25,10,730,175,225
155.784,Urban,Urban: Nearer to a major town or city,0.9066666666666666,0.066666667,0.0133333333333333,0.0133333333333333,201.26509488211616,350,0.7756397540170601,0.8807556080283353,0.2142857142857142,0.3142857142857143,0.028571429,0.028571429,0.5142857142857142,0.057142857,0.0,1.0,1.2938470385278895,0.2857142857142857,2250,3.1627372052903966,5.6354226566992525,8.395629672225418,10.235767682576192,25.35940195514664,15.64117309,1.437607820586544,4,5,4,3,3,0.008849558,54.09461078,37.2,0.0524015497439707,2097.1359155101345,1739,1129,0.6492236917768832,E01016705,Wokingham 020A,E02003458,Wokingham 020,19.08340506885597,340,25,5,5,375,500,1750
15.727,Urban,Urban: Nearer to a major town or city,0.9066666666666666,0.066666667,0.0133333333333333,0.0133333333333333,205.761316872428,350,0.7756397540170601,0.8807556080283353,0.2142857142857142,0.3142857142857143,0.028571429,0.028571429,0.5142857142857142,0.057142857,0.0,1.0,0.102880658,0.1666666666666666,175,3.527336860670194,5.761316872427984,10.28806584,12.992357436801882,39.62375073486184,6.819517930629042,1.7048794826572604,10,10,10,10,10,0.0,95.60532446,0.0,0.6946029514878764,2795.220529112465,1701,1045,0.6143445032333921,E01016706,Wokingham 020B,E02003458,Wokingham 020,1.4396713947989237,340,25,5,5,375,25,150
13.339,Urban,Urban: Nearer to a major town or city,0.9066666666666666,0.066666667,0.0133333333333333,0.0133333333333333,192.09659714599343,350,0.7756397540170601,0.8807556080283353,0.2142857142857142,0.3142857142857143,0.028571429,0.028571429,0.5142857142857142,0.057142857,0.0,1.0,0.082327113,0.5,150,4.665203073545554,6.092206366630077,11.031833150384193,14.544456641053788,33.36992316136114,8.342480790340286,1.3721185510428102,10,10,10,10,10,0.0,103.5154246,0.0,1.090810458192997,2318.0135891571117,1822,1101,0.6042810098792536,E01016707,Wokingham 020C,E02003458,Wokingham 020,0.9167495530401948,340,25,5,5,375,50,100
16.258,Urban,Urban: Nearer to a major town or city,0.9066666666666666,0.066666667,0.0133333333333333,0.0133333333333333,206.61157024793388,350,0.7756397540170601,0.8807556080283353,0.2142857142857142,0.3142857142857143,0.028571429,0.028571429,0.5142857142857142,0.057142857,0.0,1.0,0.1033057851239669,0.4,175,1.948051948051948,6.198347107438017,10.271546635182998,12.278630460448642,40.55489964580873,6.6115702479338845,2.5383707201889023,10,10,10,10,10,0.0,87.05198675,0.0,0.416165358705824,800.5875952745058,1694,956,0.564344746,E01016708,Wokingham 020D,E02003458,Wokingham 020,2.402891012,340,25,5,5,375,50,125
24.298,Urban,Urban: Nearer to a major town or city,0.9066666666666666,0.066666667,0.0133333333333333,0.0133333333333333,203.6067481093659,350,0.7756397540170601,0.8807556080283353,0.2142857142857142,0.3142857142857143,0.028571429,0.028571429,0.5142857142857142,0.057142857,0.0,1.0,0.2036067481093659,0.75,350,3.3740546829552063,5.468295520651542,10.762070971495056,12.15823152995928,38.103548574752764,5.526468877254217,1.5706806282722512,10,10,10,10,10,0.0,78.64975042,0.0,0.6866280703140439,2337.652912905491,1719,969,0.5636998254799301,E01016709,Wokingham 020E,E02003458,Wokingham 020,1.4563925409321363,340,25,5,5,375,150,200
198.691,Rural,Larger rural: Further from a major town or city,0.8645833333333334,0.09375,0.03125,0.0104166666666666,241.12347641759408,455,0.7895181741335587,0.9030470914127424,0.1208791208791208,0.3296703296703296,0.032967033,0.032967033,0.4505494505494505,0.065934066,0.0,1.0,1.086380498145204,0.1714285714285714,2050,4.92845787,6.147323794382618,10.916799152093269,13.248542660307368,29.78272390037096,10.81081081081081,2.649708532061473,8,8,8,7,8,0.029411765,59.64869832,22.9,0.2979930157272321,924.5274456,1887,1133,0.6004239533651299,E01028422,Cherwell 008A,E02005928,Cherwell 008,23.490483436052912,415,45,15,5,480,300,1750
23.502,Rural,Smaller rural: Further from a major town or city,0.8645833333333334,0.09375,0.03125,0.0104166666666666,279.1411042944785,455,0.7895181741335587,0.9030470914127424,0.1208791208791208,0.3296703296703296,0.032967033,0.032967033,0.4505494505494505,0.065934066,0.0,1.0,0.2760736196319018,0.5,450,4.110429447852761,5.950920245398773,11.16564417177914,13.987730061349692,36.93251533742331,10.061349693251534,1.5950920245398774,9,10,10,9,9,0.0,65.13598201,5.1,0.5278583449198312,1657.6057163929925,1630,938,0.5754601226993865,E01028423,Cherwell 008B,E02005928,Cherwell 008,18.944476479800198,415,45,15,5,480,150,300
14.355,Urban,Urban: Further from a major town or city,0.8709677419354839,0.096774194,0.032258065,0.0,68.14740030287733,135,0.7654320987654322,0.892578125,0.1111111111111111,0.4814814814814814,0.0,0.0,0.4074074074074074,0.037037037037037,0.0,1.0,0.055527511,0.4666666666666667,110,4.088844018,7.773851590106007,10.701665825340736,13.427561837455832,23.27107521453811,10.752145381120648,1.5143866733972742,9,7,9,6,6,0.0,63.50278232,0.9,2.36178412509506,1288.3350876542754,1981,1287,0.6496718828874306,E01028426,Cherwell 007A,E02005927,Cherwell 007,2.1170436141358837,135,15,5,0,155,35,75
55.881,Urban,Urban: Further from a major town or city,0.8709677419354839,0.096774194,0.032258065,0.0,90.54325955734406,135,0.7654320987654322,0.892578125,0.1111111111111111,0.4814814814814814,0.0,0.0,0.4074074074074074,0.037037037037037,0.0,1.0,1.1737089201877935,0.4,1750,3.420523138832998,6.505700871898055,11.87122736418511,12.541918175720992,32.12608987256875,12.27364185110664,3.420523138832998,8,7,8,6,6,0.0,55.96144578,0.0,5.454259295112647,42.422011918328586,1491,1100,0.7377598926894702,E01028427,Cherwell 007B,E02005927,Cherwell 007,0.5500288559233305,135,15,5,0,155,500,1250
55.881,Urban,Urban: Further from a major town or city,0.8709677419354839,0.096774194,0.032258065,0.0,100.82150858849889,135,0.7654320987654322,0.892578125,0.1111111111111111,0.4814814814814814,0.0,0.0,0.4074074074074074,0.037037037037037,0.0,1.0,0.1120238984316654,0.5,150,6.870799103808813,9.036594473487677,11.277072442120986,15.160567587752055,23.37565347274085,14.0403286,2.6138909634055265,10,9,9,7,6,0.0,40.77678208,0.0,8.965466099413883,368.54843152919466,1339,766,0.572068708,E01028428,Cherwell 007C,E02005927,Cherwell 007,0.8923127823240556,135,15,5,0,155,50,100
38.968,Urban,Urban: Further from a major town or city,0.8709677419354839,0.096774194,0.032258065,0.0,112.68781302170284,135,0.7654320987654322,0.892578125,0.1111111111111111,0.4814814814814814,0.0,0.0,0.4074074074074074,0.037037037037037,0.0,1.0,0.5008347245409015,1.0,600,5.509181969949917,8.597662771285476,8.681135225375627,11.101836393989984,26.293823038397328,16.110183639398997,1.7529215358931551,9,7,7,7,5,0.0,60.72216625,0.0,4.4119257098922215,493.0403321121423,1198,697,0.5818030050083473,E01028429,Cherwell 007D,E02005927,Cherwell 007,1.1332919747014834,135,15,5,0,155,300,300
131.306,Urban,Urban: Further from a major town or city,0.8452380952380952,0.1071428571428571,0.0476190476190476,0.0,181.24697921701303,375,0.80755608,0.9068512110726644,0.1066666666666666,0.3866666666666666,0.04,0.04,0.4266666666666667,0.053333333,0.0,1.0,1.0633156114064766,0.4666666666666667,2200,3.383276945384244,7.539874335427743,10.778153697438375,10.58482358627356,28.08119864668922,15.079748670855489,2.658289028516191,6,6,5,5,4,0.0,65.33287293,1.3,5.995137889735207,444.4892214864983,2069,1396,0.6747220879652006,E01028430,Cherwell 006A,E02005926,Cherwell 006,1.0008110089132591,355,45,20,0,420,700,1500
